MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 11:54:34)

Data:
Time,Channel 1,Channel 2
0.654,0.23309326,-0.037330628
0.655,0.14450073,-0.057312012
0.656,0.21383667,-0.064994812
0.657,0.15411377,-0.046928406
0.658,0.20602417,-0.055351258
0.659,0.16226196,-0.085166931
0.66,0.18196106,-0.061691284
0.661,0.2071228,-0.069229126
0.662,0.14579773,-0.041175842
0.663,0.22445679,-0.030014038
0.664,0.13284302,-0.022285462
0.665,0.22319031,-0.0036163332
0.666,0.12966919,-0.0012054445
0.667,0.23010254,-0.013954163
0.668,0.13818359,-0.029472351
0.669,0.21438599,-0.049980164
0.67,0.14709473,-0.064453125
0.671,0.20559692,-0.051460266
0.672,0.15884399,-0.051620484
0.673,0.18128967,-0.053527832
0.674,0.19729614,-0.055404663
0.675,0.14564514,-0.061737061
0.676,0.22579956,-0.067642212
0.677,0.13415527,-0.06439209
0.678,0.22563171,-0.06288147
0.679,0.12393188,-0.08404541
0.68,0.22398376,-0.066093445
0.681,0.13505554,-0.071929932
0.682,0.21398926,-0.040840149
0.683,0.14743042,-0.039009094
0.684,0.20373535,-0.027267456
0.685,0.1522522,-0.0055694582
0.686,0.1781311,-0.013191223
0.687,0.19474792,-0.016937256
0.688,0.14900207,-0.032821655
0.689,0.2180481,-0.064308167
0.69,0.13272095,-0.068710327
0.691,0.2203064,-0.066818238
0.692,0.11917114,-0.064277649
0.693,0.22332764,-0.059013367
0.694,0.12940979,-0.068710327
0.695,0.21154785,-0.07245636
0.696,0.14260864,-0.069992066
0.697,0.20643616,-0.075912476
0.698,0.14923096,-0.073257447
0.699,0.17965698,-0.087982178
0.7,0.18525696,-0.07888794
0.701,0.14450073,-0.072929383
0.702,0.21704102,-0.048423767
0.703,0.13082886,-0.043907166
0.704,0.22143555,-0.026657105
0.705,0.12051392,-0.0095825197
0.706,0.21836853,-0.020339966
0.707,0.12332153,-0.020111084
0.708,0.20681763,-0.033180237
0.709,0.14094543,-0.071350098
0.71,0.20547485,-0.070762634
0.711,0.14605713,-0.060729981
0.712,0.18049622,-0.070129395
0.713,0.17697144,-0.058959961
0.714,0.14379883,-0.06452179
0.715,0.21295166,-0.080253601
0.716,0.13040161,-0.072639466
