MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-006
Trigger Point [%],49.599998474
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,500
Start Time,System.DateTime (12/03/2021 15:28:50)

Data:
Time,Channel 1,Channel 2
0.000413,0.15979004,-0.0031356814
0.000414,0.17575073,-0.0052261355
0.000415,0.18486023,-0.0080490114
0.000416,0.19490051,-0.010604859
0.000417,0.20057678,-0.013259888
0.000418,0.20121765,-0.016525269
0.000419,0.19976807,-0.018959046
0.00042,0.19903564,-0.021430969
0.000421,0.1907959,-0.024040222
0.000422,0.17222595,-0.024993897
0.000423,0.15200806,-0.024757385
0.000424,0.12696838,-0.022926331
0.000425,0.10905457,-0.021224976
0.000426,0.10220337,-0.019241333
0.000427,0.10055542,-0.017547608
0.000428,0.094390869,-0.015480042
0.000429,0.089355468,-0.012771607
0.00043,0.089599609,-0.010818482
0.000431,0.095672607,-0.0093841555
0.000432,0.10850525,-0.0084381106
0.000433,0.12644958,-0.0090179445
0.000434,0.14572144,-0.01096344
0.000435,0.1647644,-0.012535095
0.000436,0.17904663,-0.015457154
0.000437,0.18186951,-0.01776886
0.000438,0.18449402,-0.020431519
0.000439,0.18878174,-0.022476197
0.00044,0.19564819,-0.025657654
0.000441,0.19636536,-0.028823853
0.000442,0.18412781,-0.030578613
0.000443,0.16531372,-0.031860352
0.000444,0.14573669,-0.031845093
0.000445,0.12475586,-0.03050232
0.000446,0.10702515,-0.028259278
0.000447,0.093124389,-0.026496887
0.000448,0.087051391,-0.024337769
0.000449,0.0831604,-0.021820069
0.00045,0.080047607,-0.019622803
0.000451,0.079559326,-0.017593384
0.000452,0.083953857,-0.015678406
0.000453,0.098022461,-0.014854431
0.000454,0.12010193,-0.01474762
0.000455,0.14060974,-0.016250611
0.000456,0.15872192,-0.018447876
0.000457,0.17068481,-0.020523072
0.000458,0.17825317,-0.023086548
0.000459,0.18130493,-0.025177002
0.00046,0.18244934,-0.027839661
0.000461,0.18373108,-0.030479431
0.000462,0.18571472,-0.033027649
0.000463,0.17814636,-0.035293579
0.000464,0.16036987,-0.036201477
0.000465,0.13772583,-0.036148071
0.000466,0.11845398,-0.034790039
0.000467,0.10055542,-0.032447815
0.000468,0.090835571,-0.030776978
0.000469,0.08493042,-0.028320313
0.00047,0.076202392,-0.02532959
0.000471,0.074783325,-0.023475647
0.000472,0.077438354,-0.020889282
0.000473,0.080596923,-0.019004822
0.000474,0.091537475,-0.018005371
0.000475,0.11204529,-0.017814636
0.000476,0.13433838,-0.018432617
0.000477,0.15583801,-0.020744324
0.000478,0.16749573,-0.023277283
0.000479,0.17266846,-0.025482178
0.00048,0.17689514,-0.02747345
0.000481,0.182724,-0.030044556
0.000482,0.18280029,-0.032974243
0.000483,0.18125915,-0.034980774
0.000484,0.17192078,-0.036689759
0.000485,0.15556335,-0.037612915
0.000486,0.13742065,-0.036964417
0.000487,0.11634827,-0.035820008
0.000488,0.097640991,-0.033882141
0.000489,0.087249755,-0.031387329
0.00049,0.084197998,-0.029243469
0.000491,0.080703735,-0.026931763
0.000492,0.077453613,-0.024314881
0.000493,0.074203491,-0.022064209
0.000494,0.076309204,-0.019271851
0.000495,0.091690063,-0.0184021
0.000496,0.11154175,-0.0181427
0.000497,0.13023376,-0.019226074
0.000498,0.14920044,-0.020248413
0.000499,0.16444397,-0.021972656

