MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,10
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.0001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (10/03/2021 13:53:10)

Data:
Time,Channel 1,Channel 2
0.0546,0.12008667,-0.2696228
0.0547,0.16738892,-0.78399658
0.0548,0.21484375,-0.40237427
0.0549,0.16882324,0.044555664
0.055,0.12554932,-0.18814087
0.0551,0.1733551,-0.8303833
0.0552,0.20898437,-0.41809082
0.0553,0.16435242,0.061798095
0.0554,0.12115478,-0.3604126
0.0555,0.16992187,-0.74447632
0.0556,0.20903015,-0.52032471
0.0557,0.15519714,0.062713623
0.0558,0.11698914,-0.34362793
0.0559,0.18112183,-0.85998535
0.056,0.21490478,-0.33370972
0.0561,0.14572144,0.20233154
0.0562,0.11369324,-0.37780762
0.0563,0.18942261,-0.89263916
0.0564,0.20748901,-0.29907227
0.0565,0.13432312,0.14007568
0.0566,0.11839294,-0.58441162
0.0567,0.19512939,-0.99594116
0.0568,0.19973755,-0.33172607
0.0569,0.12649536,0.064086914
0.057,0.12345886,-0.55007935
0.0571,0.19676208,-0.88546753
0.0572,0.19926453,-0.27740479
0.0573,0.12359619,0.041503906
0.0574,0.12173462,-0.59341431
0.0575,0.201828,-0.85067749
0.0576,0.20303345,-0.20812988
0.0577,0.11593628,0.051727295
0.0578,0.12136841,-0.59738159
0.0579,0.20895386,-0.81130981
0.058,0.19386291,-0.080718994
0.0581,0.10728455,0.088195801
0.0582,0.12644958,-0.57128906
0.0583,0.21072388,-0.56915283
0.0584,0.18489075,-0.15365601
0.0585,0.10623169,0.0036621092
0.0586,0.1307373,-0.81817627
0.0587,0.20516968,-0.77575684
0.0588,0.18463135,-0.1940918
0.0589,0.10696411,-0.16387939
0.059,0.12545776,-0.68527222
0.0591,0.20333862,-0.71548462
0.0592,0.18205261,-0.081939697
0.0593,0.10406494,-0.11199951
0.0594,0.12782288,-0.6539917
0.0595,0.20480347,-0.54351807
0.0596,0.18063354,-0.14053345
0.0597,0.10479736,-0.14373779
0.0598,0.13362122,-0.61248779
0.0599,0.20321655,-0.5758667
0.06,0.1711731,-0.022125244
0.0601,0.10481262,-0.19012451
0.0602,0.13517761,-0.74249268
0.0603,0.19332886,-0.57647705
0.0604,0.16897583,-0.087127686
0.0605,0.10466003,-0.21255493
0.0606,0.13302612,-0.7522583
0.0607,0.19543457,-0.57403564
0.0608,0.16537476,0.13259888
0.0609,0.097946167,-0.2230835
0.061,0.135849,-0.79788208
0.0611,0.19238281,-0.46508789
0.0612,0.15583801,0.028991699
0.0613,0.099639892,-0.28564453
0.0614,0.14509582,-0.83511353
0.0615,0.19155884,-0.37322998
0.0616,0.14762878,-0.012207031
0.0617,0.10348511,-0.3187561
0.0618,0.14724731,-0.83221436
0.0619,0.18844604,-0.47042847
0.062,0.14517212,0.037078857
0.0621,0.098007202,-0.31661987
0.0622,0.14945984,-0.83526611
0.0623,0.19319153,-0.37078857
0.0624,0.13725281,0.14724731
0.0625,0.096557617,-0.31219482
0.0626,0.1594696,-0.98846436
0.0627,0.19088745,-0.28503418
0.0628,0.12397766,0.17547607
0.0629,0.09677124,-0.43807983
0.063,0.17092895,-0.92971802
0.0631,0.18359375,-0.26077271
0.0632,0.11471558,0.080871582
0.0633,0.10331726,-0.55923462
0.0634,0.17349243,-0.86456299
0.0635,0.18029785,-0.26779175
0.0636,0.11102295,0.11154175
0.0637,0.10064697,-0.56793213
0.0638,0.17713928,-0.88592529
0.0639,0.18045044,-0.24871826
0.064,0.10218811,0.08102417
0.0641,0.097717285,-0.55358887
0.0642,0.18101501,-0.84823608
0.0643,0.17977905,-0.21759033
0.0644,0.090225219,0.077819824
0.0645,0.10031128,-0.55877686
0.0646,0.18690491,-0.90194702
0.0647,0.17044067,-0.13549805
0.0648,0.088439941,-0.16677856
0.0649,0.11050415,-0.75286865
0.065,0.18681335,-0.74554443
0.0651,0.16574097,-0.14923096
0.0652,0.093093872,-0.016479492
0.0653,0.10693359,-0.48751831
0.0654,0.18161011,-0.58044434
0.0655,0.16439819,-0.16174316
0.0656,0.08920288,-0.022735596
0.0657,0.10481262,-0.65643311
0.0658,0.18103027,-0.76660156
0.0659,0.16583252,-0.16479492
0.066,0.08479309,-0.17196655
0.0661,0.10307312,-0.77789307
0.0662,0.18247986,-0.7220459
0.0663,0.15719604,-0.13427734
0.0664,0.082000732,-0.1550293
0.0665,0.10629272,-0.68695068
0.0666,0.17903137,-0.67352295
0.0667,0.15472412,-0.15106201
0.0668,0.083816528,-0.21911621
0.0669,0.10545349,-0.72662354
0.067,0.17654419,-0.5569458
0.0671,0.15670776,-0.14587402
0.0672,0.080490112,-0.20721436
0.0673,0.10626221,-0.77392578
0.0674,0.17848206,-0.72021484
0.0675,0.15270996,0.068054199
0.0676,0.079483032,-0.26397705
0.0677,0.1100769,-0.81222534
0.0678,0.17575073,-0.59463501
0.0679,0.14456177,-0.016784668
0.068,0.081634521,-0.27984619
0.0681,0.11578369,-0.86029053
0.0682,0.1723938,-0.59768677
0.0683,0.13890076,-0.010986328
0.0684,0.077453613,-0.35263062
0.0685,0.11526489,-0.85632324
0.0686,0.17033386,-0.5039978
0.0687,0.1368866,0.063323974
0.0688,0.07421875,-0.24780273
0.0689,0.11701965,-0.85662842
0.069,0.17703247,-0.46569824
0.0691,0.12942505,0.087585449
0.0692,0.065963745,-0.30227661
0.0693,0.13049316,-0.88729858
0.0694,0.17550659,-0.37063599
0.0695,0.11422729,0.21331787
0.0696,0.076812744,-0.56884766
0.0697,0.13595581,-0.94451904
0.0698,0.1658783,-0.34637451
0.0699,0.10829163,0.079193115
0.07,0.077667236,-0.43624878
0.0701,0.14163208,-0.8895874
0.0702,0.16345215,-0.34378052
0.0703,0.10354614,0.084075928
0.0704,0.077178955,-0.43182373
0.0705,0.14607239,-0.79483032
0.0706,0.16394043,-0.37979126
0.0707,0.096099853,0.10131836
0.0708,0.07395935,-0.49240112
0.0709,0.15249634,-0.89385986
0.071,0.16175842,-0.2456665
0.0711,0.085357666,0.083312988
0.0712,0.081329345,-0.57571411
0.0713,0.16166687,-0.87295532
0.0714,0.14953613,-0.27923584
0.0715,0.080062866,0.074615478
0.0716,0.086318969,-0.56640625
0.0717,0.15447998,-0.73379517
0.0718,0.1512146,-0.17166138
0.0719,0.078430175,0.0056457517
0.072,0.084259033,-0.54290772
0.0721,0.15939331,-0.7749939
0.0722,0.14968872,-0.19302368
0.0723,0.072875976,0.0015258787
0.0724,0.084762573,-0.53131104
0.0725,0.16130066,-0.65582275
0.0726,0.14926147,-0.26153564
0.0727,0.070526123,-0.021667481
0.0728,0.08718872,-0.67596436
0.0729,0.16514587,-0.75164795
0.073,0.14408874,-0.10620117
0.0731,0.067520141,-0.06515503
0.0732,0.086517334,-0.66345215
0.0733,0.15914917,-0.65246582
0.0734,0.14401245,-0.12664795
0.0735,0.068328857,-0.0068664553
0.0736,0.084304809,-0.77850342
0.0737,0.16012573,-0.59494019
0.0738,0.14242554,0.022277832
0.0739,0.062164306,-0.11260986
